Neighborhood,Address Latitude,Address Longitude,Borough,City,Venue,Venue Latitude,Venue Longitude,Venue Category
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,JaVi,48.164783,11.564768,Japanese Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Birdie,48.158524098653935,11.553879962387848,Bar
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Agnes 9,48.15733125210545,11.570831772181409,Gastropub
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Eclipse Grillbar,48.1526966445145,11.563192420612062,Israeli Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Biervana,48.1605050477003,11.573896679681138,Beer Store
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Pathos,48.15862324581167,11.550358228279773,Art Gallery
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Kaito,48.14959911595672,11.56087185986773,Sushi Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Joon,48.15094,11.565307,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Shimai,48.151807,11.561433,Asian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,malzraum,48.156295,11.540502,German Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Standl 20,48.156844,11.574296,Coffee Shop
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Olympiapark,48.17101377430213,11.55062198638916,Park
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Burrito Company,48.15017990331075,11.563608584254464,Burrito Place
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Kreta Grill,48.15857886929274,11.574863984772334,Cretan Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Grill & Grace,48.149778,11.559788,Steakhouse
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Restaurant Kreta Psiloritis II,48.15033750566462,11.557526630183824,Greek Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Cinema Filmtheater,48.148412633964504,11.553055601935696,Indie Movie Theater
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Josephsplatz,48.15565384738696,11.566427332581952,Plaza
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Tante Emma,48.16440813177304,11.574183690390782,Bistro
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Blu Notte,48.15707214641339,11.562261236565874,Trattoria/Osteria
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Ristorante Roma,48.15963137846863,11.545962622887197,Italian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,mataji's kitchen,48.161835,11.563606,Indian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Sim Sim,48.150206,11.563655,Falafel Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Monopol-Kino,48.162608976205476,11.563782908581532,Movie Theater
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Maxvorstadt Wirtshaus,48.149168481083,11.562619572304035,German Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Lucaffe089,48.15103913987919,11.564630364042092,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Volkstheater,48.14779895744014,11.560289874722967,Theater
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Elia,48.16307,11.57162,Greek Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Casa Sarda Stand 13,48.156674,11.573774,Italian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Happy Fildjan,48.14981185883623,11.560176612629803,Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Axel F,48.15963815294381,11.546890948979062,Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Anh-Thu,48.156239143708945,11.575981459616393,Vietnamese Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Lemar,48.161736586098094,11.574877062743548,Afghan Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,L'Osteria,48.15979520668787,11.565412227595324,Trattoria/Osteria
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Ost-West-Friedenskirche Von Väterchen Timofej,48.167137355255065,11.5487855997389,Church
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Frida,48.14969040247115,11.56480660345666,Pub
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Von&Zu,48.14788490114521,11.565157718365803,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Beef Room 61,48.155866,11.5732,Steakhouse
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Elisabethmarkt,48.15710543224556,11.574275214822634,Farmers Market
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Donuts & Candies,48.15495483392071,11.575446474150139,Donut Shop
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Café Höflinger,48.15109525242235,11.56398378136676,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Vorhoelzer Forum,48.14833025949782,11.567714192451895,Event Space
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Cafe Lotti,48.14970518393298,11.559576156068644,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Treemans,48.14994054332501,11.558199735749819,Coffee Shop
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Schwabinger Wassermann,48.162745134442495,11.572784149719247,Bar
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Zur Schandgeige,48.15904737631387,11.568426512676703,German Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Salzkruste,48.15526650183382,11.574742734926456,Mediterranean Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Morso,48.15471984892339,11.575472438953218,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Shadow Bean,48.148464,11.562777,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Bowls & Blenders,48.14757622583565,11.56191861485422,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Bäckerei Neulinger,48.15688438282987,11.53919809884624,Bakery
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,benko,48.1488,11.56564,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Ristorante Nabucco,48.16404389815229,11.56924051541323,Italian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Winterbiergarten Bamberger Haus,48.170647325557375,11.568190740111131,Gastropub
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,My Tam,48.14910356718993,11.559349603763932,Vietnamese Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Gegenüber,48.152607170668084,11.574288511751197,Café
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Baresta,48.148417377529405,11.562411704817341,Coffee Shop
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Ö Eins,48.162543,11.573398,Austrian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Kushi-Tei of Tokyo,48.1517431788183,11.570595612621698,Japanese Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Maharani,48.14896,11.559233,Indian Restaurant
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,REWE,48.16185489110513,11.556480093254095,Supermarket
"17, Kathi-Kobus-Straße, Ackermannbogen, Bezirksteil Schwere-Reiter-Straße, Schwabing-West, München, Bayern, 80797, Deutschland",48.1598771,11.5575477,Bezirksteil Schwere-Reiter-Straße,munich,Lucky Sushi,48.150903945545835,11.564738887086385,Asian Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Lorenzo Corno,48.15997203156093,11.579918688225247,Ice Cream Shop
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Biervana,48.1605050477003,11.573896679681138,Beer Store
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Kreta Grill,48.15857886929274,11.574863984772334,Cretan Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,NineOFive,48.162631,11.580865,Pizza Place
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Be Thai Style,48.16295428099634,11.579772233963011,Thai Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Kaisergarten,48.16105911757611,11.581346884427823,German Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Lemar,48.161736586098094,11.574877062743548,Afghan Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Trattoria da Pino,48.16028056312753,11.582075421259267,Trattoria/Osteria
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Gelato Bartu,48.16088601190847,11.58309636715156,Ice Cream Shop
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Cotidiano Schwabing,48.15965826635168,11.583110135483304,Breakfast Spot
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Standl 20,48.156844,11.574296,Coffee Shop
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Anh-Thu,48.156239143708945,11.575981459616393,Vietnamese Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Caffè Conte,48.15851955381291,11.583149010081337,Café
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Tante Emma,48.16440813177304,11.574183690390782,Bistro
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,KULT by Samuel Sohebi,48.15991195068104,11.580690306072208,Boutique
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Arts 'n' Boards,48.161157,11.574704,Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,LAVIN'S Cafe,48.157983,11.578633,Breakfast Spot
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Cochinchina,48.16100304940134,11.582133902995716,Vietnamese Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Bodeguita,48.1612,11.5698,Tapas Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Kalypso,48.15732190932764,11.57144721866064,Greek Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,The Hutong Club,48.15781347934844,11.579226530301646,Asian Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Elisabethmarkt,48.15710543224556,11.574275214822634,Farmers Market
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Kieser Training,48.160909,11.574779,Gym / Fitness Center
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Casa Sarda Stand 13,48.156674,11.573774,Italian Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Donuts & Candies,48.15495483392071,11.575446474150139,Donut Shop
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,La Tazza D'Oro,48.15983925832591,11.582580491040696,Italian Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Morso,48.15471984892339,11.575472438953218,Café
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Sichuan Küche,48.16189030363828,11.56800348743804,Asian Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Salzkruste,48.15526650183382,11.574742734926456,Mediterranean Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Schwabinger Wassermann,48.162745134442495,11.572784149719247,Bar
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Georgenhof,48.15474570959424,11.579067719549219,German Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,New Saigon,48.161336,11.568877,Vietnamese Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Made in Portugal & Brasil,48.165613622070815,11.583843644265844,Grocery Store
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Nguyen,48.156289,11.570852,Vietnamese Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Honghong Noodles,48.159416,11.585726,Noodle House
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Condesa,48.16230548009375,11.587167964329156,Taco Place
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Enzo Pizza & Bar,48.1547115306858,11.575440555345217,Pizza Place
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Elia,48.16307,11.57162,Greek Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Beef Room 61,48.155866,11.5732,Steakhouse
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Leo's Sports Club,48.155217464203986,11.583176842745006,Gym
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,TH Café,48.155100645208464,11.576361929320239,Café
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Salon Irkutsk,48.15567831518925,11.570217544638737,Bar
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Brotraum,48.16212749966807,11.584787051294157,Bakery
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Dompierre Boulangerie,48.159373,11.568909,Bakery
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Münchner Freiheit,48.16190788147709,11.586448060500487,Plaza
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,i love leo,48.160949713373064,11.58625133360581,Frozen Yogurt Shop
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Weinbauer,48.160002,11.58701,German Restaurant
"18, Römerstraße, Bezirksteil Neuschwabing, Schwabing-West, München, Bayern, 80801, Deutschland",48.1605125,11.577586199999999,Bezirksteil Neuschwabing,munich,Kinderkunsthaus München,48.16066691492265,11.587829479638572,Public Art
